-0.028037,0.062094
-0.039843,-0.047054
0.045417,0.18626
-0.27788,0.082358
-0.12534,-0.0022811
-0.0087709,-0.047418
-0.14872,-0.03823
0.0073416,0.010673
0.13976,0.13446
-0.17378,-0.038695
-0.037787,0.00081394
-0.031367,0.11049
0.10901,-0.17323
0.10883,0.090731
0.086428,0.13681
-0.0642,-0.0075175
0.060106,0.087008
0.014651,0.13061
0.058734,-0.038886
-0.038188,0.054822
-0.075839,-0.020819
-0.1265,-0.083222
-0.050593,0.12638
0.057147,0.12828
0.13257,0.0040685
-0.024286,-0.27536
0.065475,-0.043243
-0.055404,-0.089265
0.032677,0.036043
-0.0041247,-0.14943
0.031322,-0.090109
0.034146,-0.10541
0.011907,-0.075939
0.072429,0.15059
-0.053218,0.019844
0.046204,-0.11065
-0.017617,0.020252
0.046026,-0.12865
0.064017,-0.16119
0.061277,-0.07065
0.048459,0.11669
-0.16981,-0.073149
-0.19187,0.0077266
-0.070272,-0.068106
0.047544,-0.1202
-0.0018608,-0.094815
-0.091122,0.050394
-0.22022,0.13328
-0.065814,-0.034746
-0.10283,0.024127
-0.20188,-0.12848
-0.11401,0.12943
-0.31218,-0.071863
0.088603,0.045045
-0.052831,0.065714
-0.089784,-0.094674
-0.019981,-0.00021
-0.052824,-0.036958
-0.10225,-0.10079
0.042256,-0.24201
-0.049136,-0.012063
0.083813,0.053818
0.00053391,0.23281
-0.042468,-0.1663
-0.033953,-0.087393
0.023183,0.13963
0.061249,0.090314
-0.044043,-0.062796
-0.0077452,-0.10637
-0.038919,-0.00089391
0.11486,0.071976
-0.15033,0.13219
-0.10543,-0.17388
-0.085578,-0.049145
-0.018636,-0.12185
-0.033662,0.10215
0.10394,-0.01551
0.207,0.0022841
0.13038,-0.027051
0.073985,0.10739
-0.1661,-0.11256
0.17118,0.16493
0.095328,0.0038926
0.017661,0.065992
-0.21464,-0.040641
-0.11861,0.05719
0.097894,-0.15619
-0.00067992,-0.011139
-0.15639,0.049364
-0.0019013,0.12917
0.033844,-0.054863
-0.040421,0.12629
-0.12325,0.024326
0.11964,-0.070351
0.068879,-0.024077
-0.13482,0.095892
-0.052351,-0.069224
-0.075478,-0.10059
0.058302,-0.0071572
-0.028593,0.10234
0.10234,-0.13385
0.047281,0.22601
-0.045875,0.0082084
-0.049704,0.19832
0.068476,0.08677
-0.070862,-0.24372
-0.10392,0.010809
-0.00816,0.09182
-0.086846,-0.16454
0.10672,0.049746
-0.15563,-0.28009
0.0098148,0.088913
0.021903,0.10493
0.022375,-0.0053848
0.17778,-0.11374
0.23835,-0.025309
0.056361,-0.079062
-0.25299,-0.098601
0.11019,-0.015313
0.091809,-0.065765
0.09625,0.077884
-0.11355,-0.011001
-0.093666,-0.042212
-0.0043539,-0.0064515
-0.028157,0.041326
0.14534,-0.12501
0.11695,-0.06194
0.090565,0.014746
0.10494,0.050875
-0.26139,0.029912
0.041729,0.023603
0.046314,-0.087696
0.13157,-0.036348
0.12286,-0.040411
-0.031137,-0.085853
-0.0090167,-0.14726
-0.049211,0.14359
-0.10968,-0.22135
0.12297,-0.086799
0.15896,0.03104
-0.10009,-0.029451
0.15498,-0.067235
-0.27289,0.14522
0.20079,-0.035491
0.11734,-0.01384
0.078358,0.026536
-0.079387,0.0040437
-0.045724,-0.054093
0.034203,-0.041056
0.061509,0.018141
0.16246,0.063573
0.0012575,-0.16619
0.073063,0.093737
-0.13228,-0.1105
-0.16384,-0.013072
0.044566,0.16352
0.16961,0.14516
-0.0019159,0.20852
0.032886,0.027166
0.19245,-0.0011533
-0.12465,0.036284
0.015475,-0.014638
-0.065931,0.13809
-0.16498,-0.031474
-0.011034,-0.053785
0.0082808,0.014894
0.16105,0.23637
-0.1945,-0.0031373
0.13187,0.060538
0.14109,-0.095467
-0.076553,-0.042104
-0.020973,-0.18841
-0.084997,0.14423
-0.0776,0.057825
-0.0708,-0.063803
-0.15597,0.093854
-0.034574,-0.065288
0.085844,-0.053541
0.18411,-0.15593
0.15153,0.17224
-0.0012836,-0.02474
-0.0042953,0.15072
-0.07038,0.075901
-0.069485,-0.013894
-0.034668,-0.052962
-0.099887,0.12509
-0.081979,-0.014674
-0.038922,0.10257
-0.11879,-0.13779
0.17576,0.010505
-0.02113,0.18098
-0.067582,0.11303
0.11141,0.073027
0.14542,-0.044679
0.10376,-0.080574
0.068561,-0.022621
0.026611,0.055332
0.0084811,0.1396
-0.13539,-0.14563
-0.24521,-0.1184
0.024997,-0.067728
0.092804,0.096896
-0.11289,-0.066502
0.052552,0.13524
-0.027513,0.0387
-0.051711,-0.097201
-0.057677,-0.11544
0.13486,-0.01541
-0.099455,0.093486
-0.024879,0.061912
0.2065,-0.13043
-0.038496,0.19638
0.013711,0.15257
0.061891,-0.086618
-0.14177,0.0057112
0.11473,-0.12737
-0.083196,-0.0037641
0.15053,-0.076937
0.06913,0.003761
0.091508,0.023798
0.023906,-0.081991
-0.086387,-0.048277
-0.16192,0.10619
0.15749,0.041689
-0.1265,0.049902
-0.024329,0.066957
0.00087931,-0.30553
0.12388,0.011025
-0.018958,-0.10906
0.063908,0.080669
0.034828,-0.11497
-0.080581,-0.13828
-0.13095,0.029883
-0.04277,0.033635
0.012841,-0.12535
0.055426,0.051984
-0.077946,0.064492
0.030729,0.14614
-0.047697,-0.13064
0.00057036,0.016487
0.020927,-0.064551
-0.043623,0.12238
0.036777,-0.045163
-0.039319,-0.14206
0.098378,-0.19789
0.065785,0.057159
-0.20767,-0.21175
0.010195,0.092862
0.13111,0.057254
0.1296,-0.07557
0.077304,-0.10538
0.0858,-0.14336
0.055451,0.025861
0.020864,0.074393
-0.090512,0.13536
-0.031513,0.10926
-0.069886,-0.049171
0.15585,-0.030582
0.0051989,0.052231
-0.062066,0.020372
0.0061907,0.086605
0.21135,-0.0073324
0.036167,-0.12395
0.052226,-0.076851
0.033631,-0.16059
-0.01667,0.059976
0.11257,-0.022761
0.0036615,-0.00031531
0.05459,0.18057
-0.077883,-0.178
-0.25561,0.10229
0.0010853,0.10612
-0.060754,0.028964
-0.013082,-0.24582
0.1465,0.067612
0.11761,-0.084171
-0.060556,0.065006
-0.045821,-0.0091677
0.10778,-0.094741
-0.027458,-0.010487
0.0018781,0.0051969
-0.11683,0.025058
-0.020543,-0.11175
-0.083604,-0.016518
-0.069869,0.056767
-0.0053259,-0.10042
-0.1102,0.081893
-0.03137,0.13486
0.017149,-0.082119
0.011045,0.13771
