dim1,dim2
0.873353224903214,0.852891365615383
1.32850538238359,1.12612581027206
1.19980778774237,0.693769370978998
0.472628131122509,1.30756046517463
1.36732227900096,1.38301919808206
0.768673154259317,0.707500624680191
0.971202567666206,1.0825884783492
0.51274281480813,1.41008716759354
1.28177393757308,1.27497471751342
1.51279074701861,0.730886794856149
1.09580581472742,1.44898706394641
0.661726502575361,0.772275834366492
1.11475070499589,0.956194364078667
0.768655735117335,1.43116911371695
0.387895299972807,0.893509116315437
1.40668272515033,0.750599830571828
0.974372451463986,0.796826054153127
1.54317892107576,1.42190219848229
1.13117921946769,0.408260927106986
1.43540183387293,0.842733484637807
1.7132882305306,0.946435903917656
1.57777727494483,0.62993991170718
0.518168100770815,0.967200134145772
1.05551476625666,0.638088429004419
1.6770526492146,1.13448175636739
0.831510152307435,0.630186804285057
1.19171045816445,0.406113231877727
1.24306167162974,1.47154784048261
1.34170711155721,1.03886774987545
0.678277155110434,1.38506925547158
1.02410591265659,0.929435966989999
1.42308084821964,1.23917168975266
0.993630439826177,0.774849073696253
1.03798236769555,1.37947202348618
0.442273377315505,0.589386816674888
0.77615059672628,0.982714008699412
0.995996178577535,0.298022080596054
0.920006504171131,0.81393660537337
1.47068822800316,0.946673021509386
1.16819599838963,0.913537345525329
1.0328970511957,0.996334975653725
1.12692500919847,1.225309967284
0.800787035351343,1.3039339117304
1.59080287655423,0.887704608730742
0.940973213088936,1.56691046586158
0.84289554456462,1.42207206868935
1.08904316418697,0.807511126458943
1.22182809102208,0.884810400434918
0.934290659981433,1.08446528281619
0.676898631315359,0.769374262224355
0.351416239672275,0.573139716123255
1.64688611399864,1.02072086901497
0.972779596696861,0.891701210262214
0.593960214162968,1.36967838165966
1.32286830468873,1.61377395385962
0.642715922973574,0.864218035118917
1.4552176947302,1.0208308194383
0.0597797369016251,1.42851300041009
0.249449933237323,1.00854044706595
0.764625353463662,1.44777465540817
0.417484675745216,0.81142599277577
0.591287158930987,1.17774341490845
1.01825067593157,1.08736491625107
0.46440006368449,1.4719233207588
1.05496094108131,1.04902416416171
0.893918342920914,1.13547758770516
0.562385550426612,0.961228737792177
1.36377467326648,1.20280395160837
1.48838589673603,0.929239436096718
1.02484220480716,0.146581382642506
0.668208404936468,0.628942393951138
1.49390126872185,1.29358388283185
0.885499722432879,0.748780313310695
0.878747161668477,0.576768603816093
1.49277577361595,1.05614884643083
0.979671091475538,0.838446244407201
0.392328895134738,1.48372765568832
0.66662904447672,1.41460925905942
1.34010175795013,0.983973024714289
1.37451381246853,0.900054674134705
0.370136189268638,0.938917627142643
0.719828710542667,0.54773379441258
1.22487882125684,1.15339521333362
0.914715631369643,1.56222489485865
0.670578066577916,1.33189494202235
1.02265922700133,0.795140612369694
1.11090322038885,0.679575000292784
0.636133119177598,1.00294719522561
0.76875661130961,1.11751223163105
0.513693387927222,1.25199554805484
0.836375873504768,0.772174594298501
0.627782161893238,1.09355213237915
0.983324318382245,0.711106471921316
0.849333792211145,0.748254365468962
1.22497417063572,0.918109175972392
1.13144588793743,0.900945771048204
1.40194940513376,0.813956339960112
0.82732637917142,1.39798274784219
1.12400292541793,1.15014898578402
1.05980155009895,1.05594417056638
0.816841847506781,0.830616337911811
1.01976604883627,0.932533785605925
0.595182903832642,1.00078507660244
1.31811294165077,0.57413142012877
0.721516228167186,0.593860721362468
1.07435110779162,0.844758315903507
1.04092448376378,0.945117128958042
1.34124387854435,1.27558364370414
1.7287496207655,0.850407085861425
0.867857765559737,0.919110030570388
0.56932541616874,0.416142281473753
0.799400259275625,1.20542313788
1.2089490513206,0.734021242194291
1.48252472071048,0.892890241938839
1.16190782770628,1.3908880143685
1.49158072474092,0.822152990087855
0.856933494573311,0.983029996456647
1.24908111081058,1.06752318300967
0.686314532818359,1.26696885995343
0.612160780895179,1.16856755027517
1.14949067717091,0.578248727309056
0.641601813519066,1.44854386411901
0.471021322397491,1.45367939349376
0.0947586288981931,1.43625682420999
1.43820735248523,1.8392097693257
1.73679033528213,0.965598321339252
1.21896654952275,1.45981788267453
0.349637037545967,1.09493019779778
0.817449667816647,1.01708291585878
1.50999610849849,1.03440950825823
1.21633426011274,0.0536046320682069
1.15350626019211,1.13823027133359
1.12353796903864,1.15220409526477
